Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Haiti,HTI,2008,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.368159637469147
Haiti,HTI,2007,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.376078288761357
Haiti,HTI,2006,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.43843681185996
Haiti,HTI,2005,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.324184784228579
Haiti,HTI,2004,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.379921029044305
Haiti,HTI,2003,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.455595764507396
Haiti,HTI,2002,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.35777070290781
Haiti,HTI,2001,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.345327176115213
Haiti,HTI,2000,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.313008706394344
Haiti,HTI,1999,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.559108648467539
Haiti,HTI,1998,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.701084518272931
Haiti,HTI,1997,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.893325051818323
Haiti,HTI,1996,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.845102098725638
Haiti,HTI,1995,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.09829042021629
Haiti,HTI,1994,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.06458923622745
Haiti,HTI,1993,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.12077303966548
Haiti,HTI,1992,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.04261195997113
Haiti,HTI,1991,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.669729066617418
Haiti,HTI,1990,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.671878779789072
Haiti,HTI,1989,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.377517574646694
Haiti,HTI,1988,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.364868351726436
Haiti,HTI,1987,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.454052596554956
Haiti,HTI,1986,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.358142507879069
Haiti,HTI,1985,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.374952327293955
Haiti,HTI,1984,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.569602910876613
Haiti,HTI,1983,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.966417585115145
Haiti,HTI,1982,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.35664790869883
Haiti,HTI,1981,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.3179409689199
Haiti,HTI,1980,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.50440893800034
Haiti,HTI,2019,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,16.01683674
Haiti,HTI,2018,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,11.97896191
Haiti,HTI,2017,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,10.90510617
Haiti,HTI,2016,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,11.16417794
Haiti,HTI,2015,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,12.37251015
Haiti,HTI,2014,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,9.436606013
Haiti,HTI,2013,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,11.30996429
Haiti,HTI,2012,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,14.17548266
Haiti,HTI,2011,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,18.43078736
Haiti,HTI,2010,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,22.79974862
Haiti,HTI,2009,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,8.975440118
Haiti,HTI,2008,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,10.24858181
Haiti,HTI,2007,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,9.151743248
Haiti,HTI,2006,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,10.47899193
Haiti,HTI,2005,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,10.20001955
Haiti,HTI,2004,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,9.389918139
Haiti,HTI,2003,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,14.63121909
Haiti,HTI,2002,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,7.597382748
Haiti,HTI,2001,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,6.852978334
Haiti,HTI,2000,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,7.957778782
Haiti,HTI,1999,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,26.54435361
Haiti,HTI,1998,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,25.73281509
Haiti,HTI,1997,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,23.10713223
Haiti,HTI,1996,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,26.79707394
Haiti,HTI,1995,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,26.3619594
Haiti,HTI,1994,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,-0.969334683
Haiti,HTI,1993,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,-4.582459319
Haiti,HTI,1992,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,11.12413235
Haiti,HTI,1991,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,11.46700128
Haiti,HTI,1990,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,2.985357997
Haiti,HTI,1989,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,9.823920245
Haiti,HTI,1988,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,7.90992407
Haiti,HTI,2019,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,1505511926.75264
Haiti,HTI,2018,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,1077103208.3877
Haiti,HTI,2017,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,748921320.567371
Haiti,HTI,2016,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,827142529.900662
Haiti,HTI,2015,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,1269478740.45207
Haiti,HTI,2014,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,760308851.224208
Haiti,HTI,2013,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,962424383.331213
Haiti,HTI,2012,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,1293189789.03011
Haiti,HTI,2011,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,1810852439.914
Haiti,HTI,2010,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2141190038.31034
Haiti,HTI,2009,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,560440485.063442
Haiti,HTI,2008,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,645618837.414145
Haiti,HTI,2007,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,562728433.201014
Haiti,HTI,2006,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,514566639.804047
Haiti,HTI,2005,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,500965120.871569
Haiti,HTI,2004,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,396565576.870208
Haiti,HTI,2003,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,629822531.630478
Haiti,HTI,2002,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,356754301.831027
Haiti,HTI,2001,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,347616535.12625
Haiti,HTI,2000,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,486936162.98133
Haiti,HTI,1999,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,1033703896.60031
Haiti,HTI,1998,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,875830549.436475
Haiti,HTI,1997,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,707700167.202459
Haiti,HTI,1996,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,715067348.74266
Haiti,HTI,1995,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,680951584.332703
Haiti,HTI,1994,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,-44139491.1595488
Haiti,HTI,1993,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,-110711317.318194
Haiti,HTI,1992,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,211100707.867898
Haiti,HTI,1991,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,308898214.093681
Haiti,HTI,1990,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,20842160.6582709
Haiti,HTI,1989,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,196659779.781275
Haiti,HTI,1988,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,140334970.165737
Haiti,HTI,2019,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,10.4681604477835
Haiti,HTI,2018,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,6.7251927929579
Haiti,HTI,2017,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,5.24736847103641
Haiti,HTI,2016,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,6.00632399878264
Haiti,HTI,2015,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,8.52112579256866
Haiti,HTI,2014,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,5.12404489425066
Haiti,HTI,2013,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,6.62388613023694
Haiti,HTI,2012,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,9.39581531462079
Haiti,HTI,2011,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,13.8799376099205
Haiti,HTI,2010,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,18.3260409744871
Haiti,HTI,2009,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,4.96728975621402
Haiti,HTI,2008,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,6.21263115922146
Haiti,HTI,2007,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,6.03904839842826
Haiti,HTI,2006,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,6.94364877316748
Haiti,HTI,2005,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,7.14292038583574
Haiti,HTI,2004,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,6.61655608902879
Haiti,HTI,2003,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,12.6351124467672
Haiti,HTI,2002,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,5.85462898473837
Haiti,HTI,2001,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,5.4611089782453
Haiti,HTI,2000,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,7.07592608471349
Haiti,HTI,1999,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,24.8595075314266
Haiti,HTI,1998,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,23.4680524655934
Haiti,HTI,1997,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,21.1259726607673
Haiti,HTI,1996,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,24.4851014832672
Haiti,HTI,1995,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,24.1385943003617
Haiti,HTI,1994,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-2.03805851924796
Haiti,HTI,1993,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-5.92784471561599
Haiti,HTI,1992,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,9.40222121782686
Haiti,HTI,1991,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,8.93921529716354
Haiti,HTI,1990,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,0.677113470122637
Haiti,HTI,1989,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,7.25503646059345
Haiti,HTI,1988,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,5.4250374631703
Haiti,HTI,2019,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,13522279781.2872
Haiti,HTI,2018,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,15107998297.3927
Haiti,HTI,2017,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,13373291975.1194
Haiti,HTI,2016,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,12959086460.7057
Haiti,HTI,2015,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,14245792110.0137
Haiti,HTI,2014,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,14100947010.9174
Haiti,HTI,2013,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,13774632895.2566
Haiti,HTI,2012,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,13043731750.3625
Haiti,HTI,2011,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,12390134330.4422
Haiti,HTI,2010,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,11088928939.1884
Haiti,HTI,2009,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,10794630740.1252
Haiti,HTI,2008,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,9934358824.08123
Haiti,HTI,2007,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,8993074387.72345
Haiti,HTI,2006,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,7116127412.29789
Haiti,HTI,2005,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,6776304949.63504
Haiti,HTI,2004,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,5804541463.33674
Haiti,HTI,2003,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,4862490619.21849
Haiti,HTI,2002,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,5965546089.21503
Haiti,HTI,2001,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,6254732401.33672
Haiti,HTI,2000,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,6799363715.0472
Haiti,HTI,1999,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,4064875573.01669
Haiti,HTI,1998,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,3621326292.02868
Haiti,HTI,1997,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,3253613198.3666
Haiti,HTI,1996,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2828218375.43164
Haiti,HTI,1995,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2727303463.69965
Haiti,HTI,1994,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2119559238.19958
Haiti,HTI,1993,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1821589565.95461
Haiti,HTI,1992,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2183151994.65032
Haiti,HTI,1991,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,3345049171.07332
Haiti,HTI,1990,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2986358928.46922
Haiti,HTI,1989,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2630798541.13812
Haiti,HTI,1988,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2513084348.64578
Haiti,HTI,1987,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1965121288.9504
Haiti,HTI,1986,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2240689110.56724
Haiti,HTI,1985,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1928198037.90154
Haiti,HTI,1984,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1741426944.5768
Haiti,HTI,1983,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1551061750.41807
Haiti,HTI,1982,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1385980042.58649
Haiti,HTI,1981,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1404836314.80261
Haiti,HTI,1980,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1309082806.75635
Haiti,HTI,2019,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,13965310054.6093
Haiti,HTI,2018,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,14129026056.8158
Haiti,HTI,2017,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,13770070663.0541
Haiti,HTI,2016,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,13601718167.1118
Haiti,HTI,2015,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,13219111681.5831
Haiti,HTI,2014,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,12437354907.0007
Haiti,HTI,2013,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,12267626869.9156
Haiti,HTI,2012,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,11681272898.8553
Haiti,HTI,2011,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,11588590401.0032
Haiti,HTI,2010,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,11088928939.1884
Haiti,HTI,2009,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,11846754958.1532
Haiti,HTI,2008,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,11109498947.209
Haiti,HTI,2007,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,11026355881.1348
Haiti,HTI,2006,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,10157336441.4512
Haiti,HTI,2005,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,10150305555.5613
Haiti,HTI,2004,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,9893234735.15006
Haiti,HTI,2003,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,9876520889.79737
Haiti,HTI,2002,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,10120293301.825
Haiti,HTI,2001,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,10302185869.5811
Haiti,HTI,2000,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,10597514452.8296
Haiti,HTI,1999,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,6694042237.09941
Haiti,HTI,1998,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,7772843317.11659
Haiti,HTI,1997,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,7679429192.0975
Haiti,HTI,1996,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,7290472865.23189
Haiti,HTI,1995,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,6314456037.26137
Haiti,HTI,1994,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,5132162384.02024
Haiti,HTI,1993,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,5382097792.58139
Haiti,HTI,1992,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,5631197197.92826
Haiti,HTI,1991,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,5785091333.06531
Haiti,HTI,1990,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,5708200866.66973
Haiti,HTI,1989,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,5694305942.94343
Haiti,HTI,1988,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,5996893906.906
Haiti,HTI,2019,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-1.1587210721258
Haiti,HTI,2018,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.60677960589358
Haiti,HTI,2017,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.23772962999209
Haiti,HTI,2016,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.89434339269343
Haiti,HTI,2015,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,6.2855549305129
Haiti,HTI,2014,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.38354417594321
Haiti,HTI,2013,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.01960681971323
Haiti,HTI,2012,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,0.79977369675639
Haiti,HTI,2011,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,4.50594881214394
Haiti,HTI,2010,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-6.39690802790916
Haiti,HTI,2009,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,6.63626698600481
Haiti,HTI,2008,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,0.754039385002358
Haiti,HTI,2007,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,8.55558388454274
Haiti,HTI,2006,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,0.0692677264871691
Haiti,HTI,2005,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.59845063109564
Haiti,HTI,2004,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,0.169228066635867
Haiti,HTI,2003,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-2.40874848937084
Haiti,HTI,2002,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-1.76557256934331
Haiti,HTI,2001,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-2.78677216778543
Haiti,HTI,2000,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,58.3126320012817
Haiti,HTI,1999,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-13.8791049298723
Haiti,HTI,1998,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.21642016199878
Haiti,HTI,1997,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.33513167191842
Haiti,HTI,1996,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,15.4568631440472
Haiti,HTI,1995,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,23.0369494332912
Haiti,HTI,1994,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-4.64382882276234
Haiti,HTI,1993,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-4.42356032991563
Haiti,HTI,1992,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-2.6601850563266
Haiti,HTI,1991,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.34701753129509
Haiti,HTI,1990,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,0.244014351626419
Haiti,HTI,1989,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-5.04574482490183
Haiti,HTI,2019,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1200.58465196659
Haiti,HTI,2018,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1358.244155238
Haiti,HTI,2017,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1217.70579831464
Haiti,HTI,2016,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1195.49032771896
Haiti,HTI,2015,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1331.93762166414
Haiti,HTI,2014,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1336.70847037237
Haiti,HTI,2013,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1324.39835572707
Haiti,HTI,2012,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1272.44473720144
Haiti,HTI,2011,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1226.70710734335
Haiti,HTI,2010,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1114.54161372552
Haiti,HTI,2009,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1101.71260066805
Haiti,HTI,2008,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1029.83328002401
Haiti,HTI,2007,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,947.10438764078
Haiti,HTI,2006,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,761.507961264582
Haiti,HTI,2005,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,736.932243199212
Haiti,HTI,2004,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,641.592666379805
Haiti,HTI,2003,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,546.340630834872
Haiti,HTI,2002,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,681.453647940957
Haiti,HTI,2001,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,726.550173756503
Haiti,HTI,2000,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,803.34626389502
Haiti,HTI,1999,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,488.621393138499
Haiti,HTI,1998,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,442.99303361461
Haiti,HTI,1997,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,405.145839130335
Haiti,HTI,1996,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,358.578229874974
Haiti,HTI,1995,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,352.159635129826
